,측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
2205,20180419,서북권,서대문구,82,42,0.017,0.056,0.6,0.005
2206,20180419,동북권,강북구,82,35,0.029,0.031,0.6,0.004
2207,20180419,동북권,성북구,102,37,0.013,0.055,0.9,0.006
2208,20180419,동북권,동대문구,75,38,0.015,0.074,0.6,0.009
2209,20180419,동북권,중랑구,80,35,0.017,0.054,0.7,0.007
2210,20180419,동북권,성동구,88,41,0.013,0.054,0.6,0.007
2211,20180419,동북권,광진구,94,37,0.016,0.058,0.6,0.005
2212,20180419,동북권,노원구,84,37,0.017,0.048,0.7,0.007
2213,20180419,동북권,도봉구,99,39,0.026,0.038,0.6,0.002
2214,20180419,서남권,영등포구,75,45,0.039,0.047,0.6,0.008
2215,20180419,서남권,양천구,59,41,0.018,0.059,0.5,0.008
2216,20180419,서남권,금천구,66,35,0.019,0.055,0.6,0.006
2217,20180419,서남권,관악구,79,43,0.021,0.061,0.6,0.008
2218,20180419,서남권,동작구,75,39,0.022,0.051,0.6,0.006
2219,20180419,서남권,구로구,74,40,0.021,0.05,0.4,0.011
2220,20180419,서남권,강서구,63,37,0.021,0.058,0.5,0.008
2221,20180419,동남권,강남구,81,37,0.007,0.071,0.6,0.007
2222,20180419,동남권,서초구,103,41,0.018,0.057,0.6,0.006
2223,20180419,동남권,송파구,57,25,0.04,0.04,0.5,0.008
2224,20180419,동남권,강동구,117,54,0.012,0.063,0.7,0.006
2225,20180421,도심권,중구,63,37,0.029,0.058,0.7,0.005
